start_at,open,high,low,close,volume,turnover,date
1696204800000.0,27979,28591.7,27253.6,27484.1,230561.084,6464720379.4884,2023-10-02
1696291200000.0,27484.1,27662,27150.5,27413.2,105579.967,2895036422.9711,2023-10-03
1696377600000.0,27413.2,27825,27175.6,27764.7,109483.596,3013819936.0836,2023-10-04
1696464000000.0,27764.7,28115,27336.6,27397.3,138162.855,3824597664.3841,2023-10-05
1696550400000.0,27397.3,28285,27132,27912.5,169373.774,4690417625.645,2023-10-06
1696636800000.0,27912.5,28020.8,27817.5,27942.3,36960.951,1031568952.7547,2023-10-07
1696723200000.0,27942.3,28077.7,27665.1,27899,60590.687,1689228513.0056,2023-10-08
1696809600000.0,27899,27971.5,27250,27579.2,127589.173,3515633960.112,2023-10-09
1696896000000.0,27579.2,27721.7,27282.3,27378,97856.074,2687780705.9406,2023-10-10
1696982400000.0,27378,27465.4,26523,26865.5,164050.793,4421165371.8885,2023-10-11
1697068800000.0,26865.5,26932,26540.1,26746.4,83182.287,2223943068.5571,2023-10-12
1697155200000.0,26746.4,27120.1,26670.2,26846.7,94437.728,2536370019.5043,2023-10-13
1697241600000.0,26846.7,26978.8,26780,26841.6,24675.898,663208238.7358,2023-10-14
1697328000000.0,26841.6,27283.1,26800,27139.3,58245.981,1574580429.2453,2023-10-15
1697414400000.0,27139.3,30625.8,27098,28480.9,367390.427,10411193399.5936,2023-10-16
1697500800000.0,28480.9,28600,28026,28380.7,117600.787,3334895536.6821,2023-10-17
1697587200000.0,28380.7,28993.7,28125,28309.1,115382.253,3283034624.2223,2023-10-18
1697673600000.0,28309.1,28922.1,28074,28696.9,124173.792,3544393612.4373,2023-10-19
1697760000000.0,28696.9,30260,28555.6,29652.7,213127.039,6285962238.2773,2023-10-20
1697846400000.0,29652.7,30382,29450.3,29891.6,100368.078,3001302680.4572,2023-10-21
1697932800000.0,29891.6,30321,29605.9,29978.7,78161.779,2337862568.1125,2023-10-22
1698019200000.0,29978.7,36743.5,29875,33092.9,397499.899,12576797402.4785,2023-10-23
1698105600000.0,33092.9,35299.9,32843.3,33935.8,318075.969,10850154732.0706,2023-10-24
1698192000000.0,33935.8,35184.8,33685,34505,182268.981,6277178201.7291,2023-10-25
1698278400000.0,34505,34845.1,33751,34166.1,120771.122,4139243186.5319,2023-10-26
