,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,bb_direction,state,entry_price,current_profit,exit_price,bb_profit,profit_max,profit_min,profit_mean,profit_ma,entry_volume
265,1702627200.0,42744.7,42912.1,42668.9,42901.9,3503.61,149912545.1158,2023-12-15 08:00:00,0.00015354,0.000703,57494.604,53.13,43031.86,42621.54,42826.7,43237.01,42416.39,43442.17,42211.23,39.15,89.64,-50.48,20.58,26.06,20.05,25.99,3035.685642857144,-311.65,-75.20000000000437,-77.57,5.51,42818.92,42793.74,335.1100000000006,-485.5100000000021,-108.16000000000348,-82.9800000000032,-16.869999999999997,23.130000000000003,-5.48,-50.49,820.6200000000026,,,42202.6,,,,,,,,14738.657
266,1702630800.0,42901.9,43070.2,42838.3,42880.0,4398.302,188930814.6726,2023-12-15 09:00:00,0.00015354,0.00080759,57783.084,52.52,43027.83,42635.72,42831.78,43223.88,42439.67,43419.94,42243.62,40.2,79.75,-39.55,23.22,24.62,18.83,24.29,3074.370285714286,38.68,-48.22000000000117,-45.7,6.99,42814.03,42828.24,343.8799999999974,-440.33000000000175,-51.76000000000204,-65.97000000000116,-17.479999999999997,22.520000000000003,-1.400000000000002,-39.55,784.2099999999991,,,42202.6,,,,,,,,14738.657
267,1702634400.0,42880.0,42937.0,42772.1,42890.0,2879.278,123444754.6924,2023-12-15 10:00:00,0.00015354,0.00076933,57288.823,52.79,43028.34,42646.3,42837.32,43219.35,42455.29,43410.37,42264.27,41.36,72.07,-30.71,22.27,25.25,17.93,22.84,3066.323714285715,-8.04,-52.68000000000029,-33.28,1.06,42801.07,42852.94,329.34999999999854,-434.7099999999991,-37.05999999999767,-88.93000000000029,-17.21,22.79,-2.9800000000000004,-30.709999999999997,764.0599999999977,,,42202.6,,,,,,,,14738.657
268,1702638000.0,42890.0,42904.0,42732.5,42812.7,2262.714,96831310.3861,2023-12-15 11:00:00,0.00015354,0.00076586,57430.012,50.43,43000.93,42669.02,42834.97,43166.89,42503.06,43332.84,42337.11,35.63,64.78,-29.15,21.3,25.16,17.24,21.58,3070.028285714287,3.7,22.270000000004075,-104.75,-1.82,42790.83,42836.84,354.1900000000023,-309.6399999999994,24.139999999999414,-21.869999999995343,-19.57,20.43,-3.86,-29.15,663.8300000000017,,,42202.6,,,,,,,,14738.657
269,1702641600.0,42812.7,42818.6,42627.3,42635.6,3010.975,128634520.3714,2023-12-15 12:00:00,0.00015354,0.00062918,57184.677,45.41,42980.09,42651.88,42815.99,43144.19,42487.78,43308.29,42323.68,16.61,55.15,-38.53,20.24,26.64,16.98,20.69,3145.021857142858,74.99,180.38999999999945,-59.87,-3.51,42769.51,42756.34,508.5900000000038,-147.8199999999997,120.73999999999796,133.9100000000035,-24.590000000000003,15.409999999999997,-6.400000000000002,-38.54,656.4100000000035,,,42202.6,,,,,,,,14738.657
270,1702645200.0,42635.6,42649.2,42138.3,42307.6,10420.598,441929029.9849,2023-12-15 13:00:00,0.00015354,0.00030483,57015.406,37.9,42957.63,42577.51,42767.57,43147.68,42387.45,43337.74,42197.4,-24.64,39.19,-63.83,17.71,35.29,18.14,20.43,3688.2384285714297,543.21,459.9700000000012,81.12,-12.23,42710.77,42576.84,840.0800000000017,79.84999999999854,269.239999999998,403.1699999999983,-32.1,7.899999999999999,-17.58,-63.83,760.2300000000032,lower,EntryPreparationState,42202.6,,,,,,,,14738.657
271,1702648800.0,42307.6,42376.0,42003.0,42202.6,9715.25,409706955.3822,2023-12-15 14:00:00,0.00015354,0.00028265,56323.348,35.85,42950.28,42477.24,42713.76,43186.8,42240.72,43423.32,42004.2,-65.06,18.34,-83.4,16.12,35.37,19.51,20.35,4174.227857142859,485.98,511.1600000000035,189.33,-4.19,42663.83,42427.14,984.2000000000044,38.12000000000262,224.54000000000087,461.2300000000032,-34.15,5.850000000000001,-19.25,-83.4,946.0800000000016,lower,PositionState,42202.6,,42360.0,-157.40000000000146,384.59999999999854,-157.40000000000146,124.10769230769186,219.08000000000172,14738.657
272,1702756800.0,42378.0,42440.0,42271.9,42365.5,1678.911,71126709.148,2023-12-16 20:00:00,0.00017406,0.00069023,56531.527,48.76,42535.82,42255.29,42395.56,42676.08,42115.03,42816.34,41974.77,30.69,13.71,16.97,19.22,20.14,19.13,24.34,2574.550142857144,3.28,30.05999999999767,-143.56,-4.2,42482.07,42427.11,310.58000000000175,-250.4700000000012,61.61000000000058,116.56999999999972,-21.24,18.76,-0.9200000000000016,16.98,561.0500000000029,,,41951.1,,,,,,,,1519.208
273,1702760400.0,42365.5,42404.0,42267.3,42323.1,1279.734,54187703.5947,2023-12-16 21:00:00,0.00017406,0.00070561,56386.467,46.91,42516.72,42260.59,42388.65,42644.79,42132.52,42772.86,42004.45,20.47,15.06,5.4,18.32,19.35,17.96,23.83,2592.257714285716,17.7,65.55000000000291,-105.48,-1.24,42467.42,42385.5,321.6900000000023,-190.58000000000172,62.400000000001455,144.3199999999997,-23.090000000000003,16.909999999999997,-1.0300000000000011,5.409999999999998,512.2700000000041,,,41951.1,,,,,,,,1519.208
274,1702764000.0,42323.1,42356.2,42157.3,42338.0,2183.825,92311308.0215,2023-12-16 22:00:00,0.00017406,0.00052351,56463.514,47.66,42504.52,42263.14,42383.83,42625.21,42142.45,42745.9,42021.76,13.42,14.73,-1.31,17.07,21.8,17.55,23.59,2639.8565714285724,47.59,45.83000000000175,-60.8,-4.59,42457.86,42366.5,287.2099999999991,-195.5500000000029,28.5,119.86000000000058,-22.340000000000003,17.659999999999997,-4.73,-1.3100000000000005,482.7600000000021,,,41951.1,,,,,,,,1519.208
275,1702767600.0,42338.0,42374.4,42208.4,42296.3,1615.925,68302134.604,2023-12-16 23:00:00,0.00017406,0.00038335,56349.726,45.72,42497.5,42253.49,42375.49,42619.5,42131.49,42741.5,42009.49,4.41,12.67,-8.25,16.72,20.55,17.03,23.31,2649.0025714285725,9.14,79.18999999999505,-14.33,-0.35,42447.91,42338.42,323.1999999999971,-164.81000000000495,42.11999999999534,151.61000000000058,-24.28,15.72,-3.830000000000002,-8.26,488.0100000000021,,,41951.1,,,,,,,,1519.208
276,1702771200.0,42296.3,42328.6,42164.0,42164.0,1666.18,70408587.9923,2023-12-17 00:00:00,0.00017286,0.00056696,55928.036,40.13,42485.52,42225.18,42355.35,42615.7,42095.01,42745.87,41964.83,-13.24,7.49,-20.73,15.75,20.92,16.82,22.9,2716.9325714285724,67.92,191.34999999999852,26.96,-1.69,42393.52,42268.65,451.6999999999971,-68.98999999999796,104.65000000000146,229.5199999999968,-29.87,10.130000000000004,-5.170000000000002,-20.73,520.689999999995,,,41951.1,,,,,,,,1519.208
277,1702774800.0,42164.0,42279.5,41890.8,42029.1,4461.797,187618987.9799,2023-12-17 01:00:00,0.00017286,0.00048815,55513.107,35.38,42473.67,42174.89,42324.28,42623.06,42025.5,42772.45,41876.11,-37.68,-1.54,-36.14,13.72,27.27,17.98,22.67,2938.595785714286,221.66,295.1800000000003,73.06,-9.34,42326.52,42172.83,593.9599999999991,-3.599999999998545,143.7300000000032,297.41999999999825,-34.62,5.380000000000003,-13.55,-36.14,597.5599999999977,,,41951.1,,,,,,,,1519.208
278,1702778400.0,42029.1,42171.8,41872.0,41890.3,3393.337,142639198.3006,2023-12-17 02:00:00,0.00017286,0.00042851,54868.128,31.27,42462.28,42103.61,42282.95,42641.62,41924.28,42820.95,41744.94,-67.48,-14.73,-52.74,12.39,25.24,19.13,22.33,2904.141071428573,-34.45,392.6499999999942,127.14,-1.32,42253.81,42059.81,751.3199999999997,33.979999999995925,169.50999999999476,363.5099999999948,-38.73,1.2699999999999996,-12.849999999999998,-52.75,717.3400000000038,lower,EntryPreparationState,41951.1,,,,,,,,1519.208
279,1702782000.0,41890.3,42037.1,41882.7,41951.1,1660.905,69700098.8519,2023-12-17 03:00:00,0.00017286,0.00059473,55137.987,34.84,42448.9,42053.78,42251.34,42646.46,41856.22,42844.02,41658.66,-85.2,-28.82,-56.37,11.76,23.96,20.2,22.02,2650.391500000001,-253.74,300.239999999998,91.45,-0.68,42192.82,42016.33,695.3600000000006,-94.87999999999738,65.2300000000032,241.7200000000012,-35.16,4.840000000000003,-12.2,-56.38,790.239999999998,lower,PositionState,41951.1,,42154.3,-203.2000000000044,301.1999999999971,-203.2000000000044,4.469230769229538,56.16000000000349,1519.208
280,1702828800.0,41838.5,42183.0,41716.0,42154.3,5719.372,239988653.7231,2023-12-17 16:00:00,0.0001,0.00085834,56439.437,53.05,42190.01,41858.34,42024.18,42355.85,41692.51,42521.68,41526.68,-98.43,-106.37,7.94,15.93,23.71,30.55,25.38,2897.4210714285728,166.14,-130.12000000000262,-96.74,10.0,41934.76,41960.17,201.54999999999563,-461.7900000000009,-194.13000000000463,-219.54000000000087,-16.950000000000003,23.05,-7.780000000000001,7.939999999999998,663.3399999999965,lower,,43724.6,-203.2000000000044,42154.3,,,,,,2384.642
281,1702832400.0,42154.3,42479.2,42024.8,42126.0,11276.177,476725018.2588,2023-12-17 17:00:00,0.0001,0.00058329,56607.007,51.97,42186.43,41881.33,42033.88,42338.98,41728.77,42491.53,41576.22,-78.37,-100.77,22.4,22.1,20.74,28.6,24.66,3584.2262142857157,686.8,-92.12000000000262,-68.66,16.34,41956.72,42026.5,212.9800000000032,-397.2300000000032,-99.5,-169.27999999999884,-18.03,21.97,1.360000000000003,22.39999999999999,610.2100000000064,,,43724.6,,,,,,,,2384.642
282,1702836000.0,42126.0,42293.2,41799.3,42209.3,7704.171,323985864.0654,2023-12-17 18:00:00,0.0001,0.00083616,56572.505,54.87,42191.2,41909.96,42050.58,42331.82,41769.35,42472.44,41628.73,-55.12,-91.64,36.52,19.27,23.93,27.32,24.61,4026.009285714287,441.78,-158.72000000000116,-64.61,0.14,41979.08,42099.62,122.5199999999968,-439.9500000000044,-109.68000000000028,-230.2200000000012,-15.130000000000004,24.87,-4.66,36.52,562.4700000000012,,,43724.6,,,,,,,,2384.642
283,1702839600.0,42209.3,42256.6,42078.8,42135.1,2210.107,93198696.0871,2023-12-17 19:00:00,0.0001,0.00078635,55844.957,51.87,42185.95,41931.32,42058.63,42313.26,41804.0,42440.58,41676.69,-42.19,-81.75,39.56,18.36,22.8,26.14,24.57,3958.847071428572,-67.16,-76.47000000000116,-60.37,-2.61,41996.36,42113.81,178.1600000000035,-331.09999999999854,-21.290000000000877,-138.73999999999796,-18.130000000000003,21.87,-4.440000000000001,39.56,509.2600000000021,,,43724.6,,,,,,,,2384.642
284,1702843200.0,42135.1,42222.7,42132.0,42150.0,1277.354,53873016.9155,2023-12-17 20:00:00,0.0001,0.0005317,55743.145,52.43,42193.73,41940.94,42067.33,42320.12,41814.54,42446.52,41688.15,-30.39,-71.48,41.08,17.9,22.22,25.04,24.4,3864.3975000000014,-94.44,-82.66999999999825,-22.23,-0.78,42014.67,42128.28,170.12000000000262,-335.4599999999991,-21.720000000001164,-135.33000000000175,-17.57,22.43,-4.32,41.09,505.58000000000175,,,43724.6,,,,,,,,2384.642
285,1702846800.0,42150.0,42150.0,41931.8,41976.4,2323.931,97648990.6107,2023-12-17 21:00:00,0.0001,0.00072424,55768.24,45.73,42184.77,41932.57,42058.67,42310.87,41806.48,42436.96,41680.38,-34.65,-64.11,29.46,16.8,26.5,24.86,25.1,3868.201142857144,3.8,82.2699999999968,5.66,-5.84,42013.74,42067.53,334.4700000000012,-169.91999999999825,91.12999999999738,37.33999999999651,-24.270000000000003,15.729999999999997,-9.7,29.46,504.3899999999994,,,43724.6,,,,,,,,2384.642
286,1702850400.0,41976.4,41982.7,41644.6,41735.2,4969.03,207565398.2622,2023-12-17 22:00:00,0.0001,0.00031173,55923.426,38.39,42164.05,41891.68,42027.86,42300.24,41755.49,42436.42,41619.31,-56.83,-62.66,5.82,15.23,31.94,25.61,25.8,3906.2394285714295,38.03,292.6600000000035,31.11,-8.11,41997.18,41934.59,565.0400000000009,20.290000000000877,199.38999999999945,261.9800000000032,-31.61,8.39,-16.71,5.829999999999998,544.75,lower,EntryPreparationState,43724.6,,,,,,,,2384.642
287,1702854000.0,41735.2,41768.0,41255.5,41395.2,9462.225,392520998.3161,2023-12-17 23:00:00,0.0001,0.00032706,56053.806,30.87,42154.16,41781.06,41967.61,42340.72,41594.5,42527.27,41407.95,-100.69,-70.26,-30.42,13.22,37.74,27.21,26.81,4444.636285714287,538.39,572.4100000000035,190.83,-9.38,41968.88,41718.83,945.520000000004,199.3000000000029,323.63000000000466,573.6800000000003,-39.13,0.870000000000001,-24.520000000000003,-30.429999999999996,746.2200000000012,lower,PositionState,43724.6,,43793.3,-2398.100000000006,-2398.100000000006,-2398.100000000006,-2398.100000000006,-829.7900000000009,2384.642
288,1703433600.0,43708.1,43749.2,43566.0,43689.5,2610.031,113941494.0802,2023-12-24 16:00:00,0.0001,0.00053174,54377.415,48.28,43796.75,43615.89,43706.32,43887.18,43525.47,43977.6,43435.04,20.83,33.13,-12.3,22.56,23.65,12.41,15.64,2156.262642857144,85.42,16.81999999999971,1.91,-7.36,43698.26,43709.68,197.6800000000003,-164.02999999999884,20.18000000000029,8.760000000002037,-21.72,18.28,-1.09,-12.300000000000004,361.7099999999991,,,43022.3,,,,,,,,6121.863
289,1703437200.0,43689.5,43737.9,43625.0,43654.8,1182.297,51628554.617,2023-12-24 17:00:00,0.0001,0.00055854,54368.763,46.33,43791.89,43610.94,43701.41,43882.37,43520.46,43972.84,43429.99,14.9,29.49,-14.58,21.45,22.48,11.69,15.7,2174.1972142857157,17.93,46.61000000000058,-0.72,-1.86,43697.47,43687.73,227.5699999999997,-134.34000000000378,32.93000000000029,42.669999999998254,-23.67,16.33,-1.0300000000000011,-14.589999999999998,361.9100000000035,,,43022.3,,,,,,,,6121.863
290,1703440800.0,43654.8,43703.2,43600.0,43685.9,975.668,42591593.4553,2023-12-24 18:00:00,0.0001,0.00047392,54427.739,48.34,43790.06,43609.81,43699.94,43880.18,43519.69,43970.3,43429.57,12.57,26.1,-13.53,20.45,22.56,11.2,14.94,2079.535500000001,-94.66,14.040000000000871,-6.23,-2.18,43693.71,43686.99,194.27999999999884,-166.20999999999913,1.0899999999965075,7.809999999997672,-21.66,18.340000000000003,-2.1099999999999994,-13.53,360.489999999998,,,43022.3,,,,,,,,6121.863
291,1703444400.0,43685.9,43706.5,43581.9,43638.3,624.168,27240721.753,2023-12-24 19:00:00,0.0001,0.0004961,54561.212,45.52,43785.64,43602.49,43694.07,43877.21,43510.92,43968.79,43419.35,6.8,22.24,-15.44,19.28,22.1,10.89,14.31,1725.9304285714295,-353.6,55.7699999999968,3.61,-1.71,43696.54,43667.51,238.90999999999624,-127.38000000000466,29.209999999999127,58.23999999999796,-24.48,15.520000000000003,-2.8200000000000003,-15.439999999999998,366.2900000000009,,,43022.3,,,,,,,,6121.863
292,1703448000.0,43638.3,43646.8,43460.0,43522.2,2384.227,103785391.8086,2023-12-24 20:00:00,0.0001,0.00063561,54568.067,39.47,43777.5,43577.89,43677.7,43877.31,43478.09,43977.12,43378.28,-7.05,16.38,-23.44,17.66,25.73,11.44,14.09,1731.3054285714295,5.37,155.5,29.95,-6.41,43680.8,43609.39,355.1100000000006,-44.11000000000058,87.19000000000233,158.60000000000582,-30.53,9.47,-8.07,-23.43,399.2200000000012,,,43022.3,,,,,,,,6121.863
293,1703451600.0,43522.2,43594.1,43481.7,43520.0,1492.795,64987948.2408,2023-12-24 21:00:00,0.0001,0.0005973,54938.102,39.37,43765.79,43559.56,43662.68,43868.9,43456.45,43972.02,43353.34,-18.01,9.5,-27.51,16.75,24.4,11.95,13.92,1716.2853571428582,-15.02,142.6800000000003,13.33,-1.19,43663.08,43573.63,348.90000000000146,-63.55000000000291,53.62999999999738,143.08000000000175,-30.630000000000003,9.369999999999996,-7.649999999999999,-27.51,412.4500000000044,,,43022.3,,,,,,,,6121.863
294,1703455200.0,43520.0,43589.7,42534.1,43003.4,20998.688,902448865.9921,2023-12-24 22:00:00,0.0001,0.00061049,55072.653,23.37,43772.07,43427.71,43599.89,43944.26,43255.52,44116.44,43083.34,-67.59,-5.91,-61.68,10.99,46.86,15.52,15.39,3146.328000000001,1430.04,596.489999999998,267.88,-29.13,43575.35,43345.54,940.8600000000006,252.11999999999531,342.1399999999994,571.9499999999971,-46.63,-6.629999999999999,-35.87,-61.68000000000001,688.7400000000052,lower,EntryPreparationState,43022.3,,,,,,,,6121.863
295,1703458800.0,43003.4,43235.0,42913.0,43022.3,6304.326,271664734.8977,2023-12-24 23:00:00,0.0001,0.0005948,54953.184,24.58,43755.45,43334.31,43544.88,43966.02,43123.74,44176.59,42913.17,-104.17,-25.56,-78.6,9.88,42.11,18.84,16.87,3525.1066428571435,378.77,522.5799999999945,228.89,-2.11,43493.83,43216.24,943.719999999994,101.43999999999504,193.93999999999505,471.5299999999989,-45.42,-5.420000000000002,-32.23,-78.61,842.2799999999988,lower,PositionState,43022.3,,43684.5,-662.1999999999971,65.40000000000146,-662.1999999999971,-178.53076923076654,-174.63999999999942,6121.863
296,1703545200.0,43716.7,43718.0,43604.7,43611.8,1275.774,55693662.6529,2023-12-25 23:00:00,0.00018708,0.00071057,55685.096,55.24,43712.53,43289.62,43501.08,43923.98,43078.17,44135.43,42866.72,50.77,24.61,26.15,20.33,18.5,21.23,29.44,3611.278071428572,-35.33,-110.72000000000116,7.82,4.78,43569.43,43603.53,312.1800000000003,-533.6300000000047,-8.270000000004075,-42.37000000000262,-14.759999999999998,25.24,1.8299999999999983,26.160000000000004,845.810000000005,,,42721.5,,,,,,,,2439.618
297,1703548800.0,43611.8,43634.1,43428.5,43485.6,1863.268,81113065.294,2023-12-26 00:00:00,0.0003048,0.00086444,55687.314,49.75,43698.49,43300.71,43499.6,43897.39,43101.82,44096.28,42902.92,42.64,28.22,14.42,18.96,23.04,20.41,29.17,3677.856785714287,66.57,14.0,-46.02,-6.69,43549.28,43556.36,411.7900000000009,-383.7799999999989,70.76000000000204,63.68000000000029,-20.25,19.75,-4.079999999999998,14.420000000000002,795.5699999999997,,,42721.5,,,,,,,,2439.618
298,1703552400.0,43485.6,43586.9,43463.4,43540.0,1365.938,59455209.5111,2023-12-26 01:00:00,0.0003048,0.00084905,55703.243,51.96,43697.73,43309.17,43503.45,43892.0,43114.89,44086.28,42920.61,40.12,30.6,9.52,18.16,22.08,19.65,27.55,3659.485785714288,-18.37,-36.55000000000291,-45.05,-1.2,43548.47,43549.81,352.0,-425.1100000000006,9.809999999997672,8.470000000001164,-18.04,21.96,-3.919999999999998,9.519999999999996,777.1100000000006,,,42721.5,,,,,,,,2439.618
299,1703556000.0,43540.0,43575.8,43439.2,43457.1,1227.683,53415470.0453,2023-12-26 02:00:00,0.0003048,0.00091332,55827.509,48.46,43687.76,43310.31,43499.03,43876.49,43121.58,44065.21,42932.85,31.07,30.69,0.38,17.3,21.87,19.08,26.39,3094.7872142857154,-564.69,41.93000000000029,-27.59,-1.45,43532.93,43512.73,419.3899999999994,-335.5199999999968,55.63000000000466,75.83000000000175,-21.54,18.46,-4.57,0.379999999999999,754.9099999999962,,,42721.5,,,,,,,,2439.618
300,1703559600.0,43457.1,43529.0,43400.0,43486.1,1503.304,65344785.6487,2023-12-26 03:00:00,0.0003048,0.00081076,55968.791,49.74,43677.47,43318.13,43497.8,43857.14,43138.47,44036.8,42958.8,25.95,29.74,-3.79,16.5,22.26,18.78,25.43,2520.400000000001,-574.38,11.700000000004366,-51.75,-2.05,43532.96,43502.07,371.0400000000009,-347.6299999999974,15.970000000001164,46.86000000000058,-20.26,19.74,-5.760000000000002,-3.789999999999999,718.6699999999983,,,42721.5,,,,,,,,2439.618
301,1703563200.0,43486.1,43512.5,43394.4,43479.3,2347.867,102028484.6974,2023-12-26 04:00:00,0.0003048,0.00079964,56197.062,49.43,43657.09,43334.99,43496.04,43818.14,43173.94,43979.19,43012.89,21.09,28.01,-6.91,15.78,21.5,18.53,24.56,2370.840071428572,-149.55,16.739999999997963,-93.81,-0.75,43530.1,43492.96,338.8399999999965,-305.3600000000006,13.659999999996217,50.799999999995634,-20.57,19.43,-5.720000000000001,-6.920000000000002,644.1999999999971,,,42721.5,,,,,,,,2439.618
302,1703566800.0,43479.3,43486.2,42640.3,42807.5,18451.36,793453485.694,2023-12-26 05:00:00,0.0003048,0.00058139,56185.716,29.75,43642.17,43218.76,43430.46,43853.88,43007.05,44065.58,42795.34,-36.53,15.1,-51.64,11.82,38.49,20.99,24.83,3493.578928571429,1122.73,622.9599999999991,163.62,-21.67,43459.58,43218.78,1046.3799999999974,199.5500000000029,411.2799999999989,652.0800000000017,-40.25,-0.25,-26.67,-51.63,846.8299999999945,lower,EntryPreparationState,42721.5,,,,,,,,2439.618
303,1703570400.0,42807.5,42856.7,42570.8,42721.5,6835.126,291997726.6031,2023-12-26 06:00:00,0.0003048,0.0007772,56135.606,28.2,43627.14,43098.74,43362.94,43891.35,42834.54,44155.55,42570.34,-88.13,-5.54,-82.59,10.83,37.3,23.42,25.16,3648.9782142857152,155.39,641.4400000000023,245.72,-3.75,43367.28,43019.86,1169.8499999999983,113.04000000000087,298.3600000000006,645.7799999999988,-41.8,-1.8000000000000007,-26.47,-82.58999999999999,1056.8099999999977,lower,PositionState,42721.5,,42506.0,215.5,667.4000000000015,-84.5,255.02399999999932,560.7900000000009,2439.618
304,1703811600.0,42448.3,42583.2,42120.0,42376.8,9658.219,408791970.2674,2023-12-29 01:00:00,0.00059775,0.00099642,58957.455,35.77,42960.91,42459.49,42710.2,43211.62,42208.79,43462.33,41958.08,-156.23,-125.68,-30.54,12.02,27.38,26.11,26.52,5063.881642857144,568.73,333.3999999999942,-100.23,-7.22,42551.66,42476.72,834.8199999999997,-168.01000000000204,99.91999999999824,174.86000000000058,-34.23,5.770000000000003,-15.36,-30.549999999999983,1002.8300000000016,,,42516.3,,,,,,,,3092.308
305,1703815200.0,42376.8,42666.6,42305.0,42619.9,3209.014,136316989.3447,2023-12-29 02:00:00,0.00059775,0.00091902,59254.322,45.42,42941.76,42461.44,42701.6,43181.92,42221.28,43422.08,41981.12,-143.47,-129.24,-14.23,12.98,25.0,26.51,26.31,4930.388714285715,-133.49,81.69999999999709,-96.11,1.79,42554.52,42533.99,562.0199999999968,-398.6200000000026,-85.91000000000349,-65.38000000000466,-24.58,15.420000000000002,-12.02,-14.22999999999999,960.6399999999994,,,42516.3,,,,,,,,3092.308
306,1703818800.0,42619.9,42863.3,42493.5,42735.5,4784.764,204260079.7998,2023-12-29 03:00:00,0.00059775,0.00083462,58921.551,49.32,42929.43,42480.23,42704.83,43154.03,42255.63,43378.63,42031.03,-122.62,-127.92,5.29,16.49,22.82,25.76,25.76,4663.523785714287,-266.86,-30.669999999998254,-91.94,6.64,42577.35,42614.59,418.5299999999989,-479.8700000000026,-120.91000000000348,-158.15000000000146,-20.68,19.32,-6.330000000000002,5.299999999999997,898.4000000000015,,,42516.3,,,,,,,,3092.308
